Arya's Needlework Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,4/8-4/14,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
Bench (P),"Jackson, Edwin(P) CHC ","Home: 6 (MIL,SF)Away: 0 ",339,562,26%,12%,4.979,1.4601,8,135,0
Bench (P),"McCarthy, Brandon(P) ARI ","Home: 6 (PIT,LAD)Away: 0 ",240,630,35%,21%,4.533,1.3481,5,76,0
Bench (P),"Teheran, Julio(P) ATL ","Home: 0 Away: 6 (@MIA,@WAS)",678,101,92%,67%,3.199,1.1741,14,170,0
Injured (P),"Beachy, Brandon(P) ATL ","Home: 0 Away: 6 (@MIA,@WAS)",544,735,47%,6%,4.500,1.0333,2,23,0
Injured (P),"Garza, Matt(P) TEX ",Home: 3 (TB)Away: 4 (@SEA),162,247,87%,60%,3.824,1.2361,10,136,0
Injured (P),"Luebke, Cory(P) SD ","Home: 6 (LAD,COL)Away: 0 ",602,1151,4%,0%,0.000,0.0000,0,0,0
"Active: 16, Reserve: 6, Injured: 3"

House Beane: Ours is the Yard Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,4/8-4/14,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Avila, Alex(C) DET ",Home: 3 (TOR)Away: 3 (@OAK),117,392,27%,16%,0.2273,39,11,47,0
1B,"Gonzalez, Adrian(1B,OF) LAD ","Home: 0 Away: 6 (@SD,@ARI)",43,58,99%,94%,0.2933,69,22,100,1
2B,"Hill, Aaron(2B) ARI ","Home: 6 (PIT,LAD)Away: 0 ",91,287,90%,75%,0.2905,45,11,41,1
3B,"Beltre, Adrian(3B) TEX ",Home: 3 (TB)Away: 4 (@SEA),46,19,100%,99%,0.3154,88,30,92,1
SS,"Cabrera, Asdrubal(SS) CLE ","Home: 5 (NYY,CHW)Away: 0 ",93,193,83%,67%,0.2421,66,14,64,9
OF,"Choo, Shin-Soo(OF) CIN ","Home: 0 Away: 6 (@STL,@PIT)",100,31,99%,91%,0.2847,107,21,54,20
OF,"Kemp, Matt(OF) LAD ","Home: 0 Away: 6 (@SD,@ARI)",6,342,93%,31%,0.2700,35,6,33,9
OF,"Pence, Hunter(OF) SF ",Home: 3 (COL)Away: 4 (@CHC),184,9,99%,95%,0.2830,91,27,99,22
DH,"Revere, Ben(OF) PHI ",Home: 3 (NYM)Away: 3 (@MIA),110,294,34%,3%,0.3048,37,0,17,22

Bench (C),"Ruiz, Carlos(C) PHI ",Home: 3 (NYM)Away: 3 (@MIA),200,436,46%,36%,0.2677,30,5,37,1
Bench (1B),"Konerko, Paul(1B) CHW ","Home: 0 Away: 6 (@WAS,@CLE)",234,331,41%,22%,0.2441,41,12,54,0
Bench (OF),"Bautista, Jose(OF) TOR ","Home: 0 Away: 6 (@DET,@KC)",30,65,80%,19%,0.2588,82,28,73,7
Injured (DH),"Lawrie, Brett(2B,3B) TOR ","Home: 0 Away: 6 (@DET,@KC)",168,286,83%,65%,0.2544,41,11,46,9
House Beane: Ours is the Yard Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,4/8-4/14,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Gonzalez, Gio(P) WAS ","Home: 6 (CHW,ATL)Away: 0 ",66,143,96%,78%,3.358,1.2521,11,192,0
P,"Holland, Derek(P) TEX ",Home: 3 (TB)Away: 4 (@SEA),267,170,91%,66%,3.422,1.2864,10,189,0
P,"Morrow, Brandon(P) TOR ","Home: 0 Away: 6 (@DET,@KC)",158,977,22%,3%,5.632,1.4908,2,42,0
P,"Nathan, Joe(P) TEX ",Home: 3 (TB)Away: 4 (@SEA),127,63,95%,89%,1.392,0.8969,6,73,43
P,"Parker, Jarrod(P) OAK ",Home: 3 (DET)Away: 3 (@LAA),263,224,86%,60%,3.975,1.2234,12,134,0
P,"Sale, Chris(P) CHW ","Home: 0 Away: 6 (@WAS,@CLE)",52,48,96%,84%,3.065,1.0731,11,226,0
P,"Street, Huston(P) SD ","Home: 6 (LAD,COL)Away: 0 ",243,231,61%,49%,2.700,1.0235,2,46,33

Bench (P),"Lynn, Lance(P) STL ","Home: 6 (CIN,MIL)Away: 0 ",189,148,90%,60%,3.972,1.3140,15,198,0
Bench (P),"Milone, Tommy(P) OAK ",Home: 3 (DET)Away: 3 (@LAA),191,266,33%,11%,4.145,1.2729,12,126,0
Bench (P),"Weaver, Jered(P) LAA ","Home: 6 (OAK,HOU)Away: 0 ",47,202,94%,72%,3.266,1.1404,11,117,0
"Active: 16, Reserve: 6, Injured: 1"

Jon Snow's Celibacy Brigade Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,4/8-4/14,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Montero, Miguel(C) ARI ","Home: 6 (PIT,LAD)Away: 0 ",85,408,50%,30%,0.2300,44,11,42,0
1B,"Hosmer, Eric(1B) KC ","Home: 6 (MIN,TOR)Away: 0 ",154,41,98%,92%,0.3018,86,17,79,11
2B,"Kipnis, Jason(2B) CLE ","Home: 5 (NYY,CHW)Away: 0 ",63,21,99%,95%,0.2837,86,17,84,30
3B,"Frazier, Todd(1B,3B) CIN ","Home: 0 Away: 6 (@STL,@PIT)",283,186,70%,50%,0.2335,63,19,73,6
SS,"Tulowitzki, Troy(SS) COL ","Home: 0 Away: 6 (@SF,@SD)",9,57,99%,96%,0.3117,72,25,82,1
OF,"Bourn, Michael(OF) CLE ","Home: 5 (NYY,CHW)Away: 0 ",82,134,81%,61%,0.2629,75,6,50,23
OF,"Jones, Adam(OF) BAL ","Home: 0 Away: 6 (@BOS,@NYY)",44,8,100%,98%,0.2848,100,33,108,14
OF,"Stanton, Giancarlo(OF) MIA ","Home: 6 (ATL,PHI)Away: 0 ",15,177,99%,90%,0.2494,62,24,62,1
DH,"Jennings, Desmond(OF) TB ","Home: 0 Away: 5 (@TEX,@BOS)",88,112,91%,58%,0.2524,82,14,54,20

Bench (1B),"Dunn, Adam(1B) CHW ","Home: 0 Away: 6 (@WAS,@CLE)",248,132,79%,58%,0.2190,60,34,86,1
Bench (1B),"Swisher, Nick(1B,OF) CLE ","Home: 5 (NYY,CHW)Away: 0 ",231,167,79%,62%,0.2459,74,22,63,1
Bench (3B),"Scutaro, Marco(2B,3B,SS) SF ",Home: 3 (COL)Away: 4 (@CHC),119,303,68%,39%,0.2971,57,2,31,2
Jon Snow's Celibacy Brigade Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,4/8-4/14,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Bumgarner, Madison(P) SF ",Home: 3 (COL)Away: 4 (@CHC),53,39,95%,79%,2.772,1.0331,13,199,0
P,"Cobb, Alex(P) TB ","Home: 0 Away: 5 (@TEX,@BOS)",212,159,90%,59%,2.763,1.1512,11,134,0
P,"Greinke, Zack(P) LAD ","Home: 0 Away: 6 (@SD,@ARI)",36,71,97%,87%,2.634,1.1144,15,148,0
P,"Lee, Cliff(P) PHI ",Home: 3 (NYM)Away: 3 (@MIA),25,22,97%,86%,2.870,1.0105,14,222,0
P,"Ogando, Alexi(P) TEX ",Home: 3 (TB)Away: 4 (@SEA),173,369,49%,19%,3.105,1.2268,7,72,0
P,"Wilhelmsen, Tom(P) SEA ","Home: 7 (HOU,TEX)Away: 0 ",116,447,30%,14%,4.119,1.3220,0,45,24
P,"Wilson, C.J.(P) LAA ","Home: 6 (OAK,HOU)Away: 0 ",140,113,95%,75%,3.391,1.3422,17,188,0

Bench (P),"Chen, Wei-Yin(P) BAL ","Home: 0 Away: 6 (@BOS,@NYY)",196,416,58%,32%,4.073,1.3212,7,104,0
Bench (P),"Grilli, Jason(P) PIT ",Home: 3 (CIN)Away: 3 (@ARI),179,232,73%,28%,2.700,1.0600,0,74,33
Bench (P),"Holland, Greg(P) KC ","Home: 6 (MIN,TOR)Away: 0 ",150,54,93%,88%,1.209,0.8657,2,103,47
Injured (P),"Motte, Jason(P) STL ","Home: 6 (CIN,MIL)Away: 0 ",84,1151,13%,2%,0.000,0.0000,0,0,0
"Active: 16, Reserve: 6, Injured: 1"

Little Finger Big Bat Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,4/8-4/14,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Mauer, Joe(1B,C) MIN ",Home: 2 (NYM)Away: 3 (@KC),20,179,93%,33%,0.3236,62,11,47,0
1B,"Pujols, Albert(1B) LAA ","Home: 6 (OAK,HOU)Away: 0 ",7,218,66%,9%,0.2583,49,17,64,1
2B,"Walker, Neil(2B) PIT ",Home: 3 (CIN)Away: 3 (@ARI),106,235,65%,49%,0.2510,62,16,53,1
3B,"Zimmerman, Ryan(3B) WAS ","Home: 6 (CHW,ATL)Away: 0 ",77,55,99%,94%,0.2746,84,26,79,6
SS,"Lowrie, Jed(2B,SS) OAK ",Home: 3 (DET)Away: 3 (@LAA),353,99,93%,78%,0.2902,80,15,75,1
OF,"Gomez, Carlos(OF) MIL ","Home: 0 Away: 5 (@CHC,@STL)",98,10,98%,83%,0.2836,80,24,73,40
OF,"Gonzalez, Carlos(OF) COL ","Home: 0 Away: 6 (@SF,@SD)",22,33,85%,20%,0.3018,72,26,70,21
OF,"Upton, Justin(OF) ATL ","Home: 0 Away: 6 (@MIA,@WAS)",39,56,99%,92%,0.2634,94,27,70,8
DH,"Berkman, Lance(1B) TEX ",Home: 3 (TB)Away: 4 (@SEA),323,512,18%,3%,0.2422,27,6,34,0

Bench (C),"Doumit, Ryan(C,OF) MIN ",Home: 2 (NYM)Away: 3 (@KC),87,289,50%,34%,0.2474,49,14,55,1
Bench (1B),"Carpenter, Matt(1B,2B,3B,OF) STL ","Home: 6 (CIN,MIL)Away: 0 ",297,24,98%,97%,0.3179,126,11,78,3
Bench (SS),"Hardy, J.J.(SS) BAL ","Home: 0 Away: 6 (@BOS,@NYY)",188,121,97%,87%,0.2629,66,25,76,2
Injured (3B),"Freese, David(3B) STL ","Home: 6 (CIN,MIL)Away: 0 ",155,261,60%,37%,0.2619,53,9,60,1
Injured (DH),"Freeman, Freddie(1B) ATL ","Home: 0 Away: 6 (@MIA,@WAS)",89,20,99%,97%,0.3194,89,23,109,1
Little Finger Big Bat Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,4/8-4/14,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Dickey, R.A.(P) TOR ","Home: 0 Away: 6 (@DET,@KC)",49,172,91%,67%,4.206,1.2374,14,177,0
P,"Gallardo, Yovani(P) MIL ","Home: 0 Away: 5 (@CHC,@STL)",65,292,80%,41%,4.184,1.3616,12,144,0
P,"Griffin, A.J.(P) OAK ",Home: 3 (DET)Away: 3 (@LAA),192,119,89%,67%,3.825,1.1250,14,171,0
P,"Harvey, Matt(P) NYM ","Home: 0 Away: 5 (@PHI,@MIN)",361,42,69%,17%,2.271,0.9308,9,191,0
P,"Lester, Jon(P) BOS ","Home: 5 (BAL,TB)Away: 0 ",228,153,94%,73%,3.755,1.2937,15,177,0
P,"Peavy, Jake(P) BOS ","Home: 5 (BAL,TB)Away: 0 ",101,229,91%,58%,4.168,1.1475,12,121,0
P,"Shields, James(P) KC ","Home: 6 (MIN,TOR)Away: 0 ",60,85,96%,82%,3.149,1.2376,13,196,0

Bench (P),"Dempster, Ryan(P) BOS ","Home: 5 (BAL,TB)Away: 0 ",211,426,57%,26%,4.570,1.4533,8,157,0
Bench (P),"Hellickson, Jeremy(P) TB ","Home: 0 Away: 5 (@TEX,@BOS)",227,384,58%,29%,5.172,1.3506,12,135,0
Bench (P),"Perez, Chris(P) CLE ","Home: 5 (NYY,CHW)Away: 0 ",198,324,66%,52%,4.333,1.4259,5,54,25
Injured (P),"Billingsley, Chad(P) LAD ","Home: 0 Away: 6 (@SD,@ARI)",226,930,8%,1%,3.000,1.4167,1,6,0
Injured (P),"Madson, Ryan(P) LAA ","Home: 6 (OAK,HOU)Away: 0 ",244,1151,11%,1%,0.000,0.0000,0,0,0
"Active: 16, Reserve: 6, Injured: 4"

Terran Scientists Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,4/8-4/14,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Molina, Yadier(1B,C) STL ","Home: 6 (CIN,MIL)Away: 0 ",32,80,99%,91%,0.3188,68,12,80,3
1B,"Napoli, Mike(1B,C) BOS ","Home: 5 (BAL,TB)Away: 0 ",50,78,98%,88%,0.2590,79,23,92,1
2B,"Phillips, Brandon(2B) CIN ","Home: 0 Away: 6 (@STL,@PIT)",78,69,99%,95%,0.2607,80,18,103,5
3B,"Cabrera, Miguel(3B) DET ",Home: 3 (TOR)Away: 3 (@OAK),2,1,99%,89%,0.3477,103,44,137,3
SS,"Andrus, Elvis(SS) TEX ",Home: 3 (TB)Away: 4 (@SEA),68,35,98%,89%,0.2710,91,4,67,42
OF,"Cabrera, Melky(OF) TOR ","Home: 0 Away: 6 (@DET,@KC)",81,411,47%,7%,0.2791,39,3,30,2
OF,"Cruz, Nelson(OF) TEX ",Home: 3 (TB)Away: 4 (@SEA),132,126,45%,13%,0.2663,49,27,76,5
OF,"Victorino, Shane(OF) BOS ","Home: 5 (BAL,TB)Away: 0 ",90,53,95%,80%,0.2935,82,15,61,21
DH,"Teixeira, Mark(1B) NYY ",Home: 3 (BAL)Away: 2 (@CLE),107,871,31%,2%,0.1509,5,3,12,0

Bench (C),"McCann, Brian(C) ATL ","Home: 0 Away: 6 (@MIA,@WAS)",128,240,94%,80%,0.2556,43,20,57,0
Bench (2B),"Murphy, Daniel(1B,2B) NYM ","Home: 0 Away: 5 (@PHI,@MIN)",136,34,97%,88%,0.2857,92,13,78,23
Bench (DH),"Aybar, Erick(SS) LAA ","Home: 6 (OAK,HOU)Away: 0 ",121,189,65%,50%,0.2709,68,6,54,12
Bench (DH),"Fowler, Dexter(OF) COL ","Home: 0 Away: 6 (@SF,@SD)",185,151,79%,36%,0.2627,71,12,42,19
Bench (DH),"Markakis, Nick(OF) BAL ","Home: 0 Away: 6 (@BOS,@NYY)",113,162,91%,73%,0.2713,89,10,59,1
Bench (DH),"Pagan, Angel(OF) SF ",Home: 3 (COL)Away: 4 (@CHC),153,316,41%,22%,0.2821,44,5,30,9
Terran Scientists Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,4/8-4/14,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Hernandez, Felix(P) SEA ","Home: 7 (HOU,TEX)Away: 0 ",35,61,95%,68%,3.039,1.1305,12,216,0
P,"Kuroda, Hiroki(P) NYY ",Home: 3 (BAL)Away: 2 (@CLE),149,154,92%,64%,3.308,1.1623,11,150,0
P,"Lohse, Kyle(P) MIL ","Home: 0 Away: 5 (@CHC,@STL)",214,191,71%,38%,3.352,1.1678,11,125,0
P,"Miley, Wade(P) ARI ","Home: 6 (PIT,LAD)Away: 0 ",174,245,78%,53%,3.553,1.3174,10,147,0
P,"Price, David(P) TB ","Home: 0 Away: 5 (@TEX,@BOS)",10,147,96%,84%,3.327,1.0982,10,151,0
P,"Sabathia, CC(P) NYY ",Home: 3 (BAL)Away: 2 (@CLE),26,276,89%,57%,4.777,1.3697,14,175,0
P,"Sanchez, Anibal(P) DET ",Home: 3 (TOR)Away: 3 (@OAK),175,50,97%,85%,2.571,1.1538,14,202,0

"Active: 16, Reserve: 6"

Tyrion Shoelaces Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,4/8-4/14,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Perez, Salvador(C) KC ","Home: 6 (MIN,TOR)Away: 0 ",86,168,85%,72%,0.2923,48,13,79,0
1B,"Encarnacion, Edwin(1B,3B) TOR ","Home: 0 Away: 6 (@DET,@KC)",57,16,91%,64%,0.2717,90,36,104,7
2B,"Pedroia, Dustin(2B) BOS ","Home: 5 (BAL,TB)Away: 0 ",14,36,99%,97%,0.3011,91,9,84,17
3B,"Alvarez, Pedro(3B) PIT ",Home: 3 (CIN)Away: 3 (@ARI),146,68,96%,85%,0.2330,70,36,100,2
SS,"Castro, Starlin(SS) CHC ","Home: 6 (MIL,SF)Away: 0 ",24,282,84%,64%,0.2447,59,10,44,9
OF,"Harper, Bryce(OF) WAS ","Home: 6 (CHW,ATL)Away: 0 ",42,108,99%,88%,0.2736,71,20,58,11
OF,"McCutchen, Andrew(OF) PIT ",Home: 3 (CIN)Away: 3 (@ARI),29,7,100%,98%,0.3173,97,21,84,27
OF,"Trumbo, Mark(1B,OF) LAA ","Home: 6 (OAK,HOU)Away: 0 ",111,51,99%,94%,0.2339,85,34,100,5
DH,"Butler, Billy(1B) KC ","Home: 6 (MIN,TOR)Away: 0 ",103,128,96%,88%,0.2887,62,15,82,0

Bench (2B),"Bonifacio, Emilio(2B,3B,OF) KC ","Home: 6 (MIN,TOR)Away: 0 ",255,236,51%,40%,0.2429,54,3,31,28
Bench (3B),"Ramirez, Hanley(3B,SS) LAD ","Home: 0 Away: 6 (@SD,@ARI)",72,74,98%,84%,0.3454,62,20,57,10
