Arya's Needlework Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,7/22-7/28,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
Bench (3B),"Alvarez, Pedro(3B) PIT ","Home: 0 Away: 7 (@WAS,@MIA)",146,68,96%,85%,0.2330,70,36,100,2
Bench (SS),"Castro, Starlin(SS) CHC ","Home: 0 Away: 7 (@ARI,@SF)",24,282,84%,64%,0.2447,59,10,44,9
Bench (OF),"Crawford, Carl(OF) LAD ",Home: 4 (CIN)Away: 3 (@TOR),99,212,84%,57%,0.2828,62,6,31,15
Bench (DH),"Butler, Billy(1B) KC ",Home: 4 (BAL)Away: 3 (@CHW),103,128,96%,88%,0.2887,62,15,82,0
Tyrion Shoelaces Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,7/22-7/28,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Darvish, Yu(P) TEX ",Home: 4 (NYY)Away: 3 (@CLE),70,15,97%,90%,2.833,1.0731,13,277,0
P,"Hughes, Phil(P) NYY ",Home: 3 (TB)Away: 4 (@TEX),176,710,34%,15%,5.190,1.4554,4,121,0
P,"Moore, Matt(P) TB ","Home: 0 Away: 6 (@BOS,@NYY)",157,141,96%,63%,3.293,1.2971,17,143,0
P,"Rodriguez, Francisco(P) BAL ",Home: 3 (BOS)Away: 4 (@KC),501,418,15%,8%,2.700,1.2000,3,54,10
P,"Soriano, Rafael(P) WAS ","Home: 7 (PIT,NYM)Away: 0 ",126,194,90%,80%,3.105,1.2300,3,51,43
P,"Strasburg, Stephen(P) WAS ","Home: 7 (PIT,NYM)Away: 0 ",17,90,96%,75%,3.000,1.0492,8,191,0
P,"Zimmermann, Jordan(P) WAS ","Home: 7 (PIT,NYM)Away: 0 ",124,46,96%,78%,3.248,1.0875,19,161,0

Bench (P),"Doubront, Felix(P) BOS ",Home: 3 (TB)Away: 3 (@BAL),379,343,54%,22%,4.324,1.4292,11,139,0
Injured (P),"Buchholz, Clay(P) BOS ",Home: 3 (TB)Away: 3 (@BAL),195,144,93%,47%,1.745,1.0246,12,96,0
Injured (P),"Estrada, Marco(P) MIL ",Home: 4 (SD)Away: 3 (@COL),190,273,57%,37%,3.867,1.0781,7,118,0
"Active: 16, Reserve: 6, Injured: 2"

White Walkers Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,7/22-7/28,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Buck, John(C) PIT ","Home: 0 Away: 7 (@WAS,@MIA)",576,315,33%,17%,0.2219,39,15,62,2
1B,"Rizzo, Anthony(1B) CHC ","Home: 0 Away: 7 (@ARI,@SF)",104,138,96%,81%,0.2327,71,23,80,6
2B,"Altuve, Jose(2B) HOU ",Home: 3 (OAK)Away: 4 (@TOR),51,76,95%,83%,0.2827,64,5,52,35
3B,"Prado, Martin(2B,3B,OF) ARI ","Home: 7 (CHC,SD)Away: 0 ",166,116,98%,88%,0.2824,70,14,82,3
SS,"Reyes, Jose(SS) TOR ","Home: 7 (LAD,HOU)Away: 0 ",12,182,99%,94%,0.2958,58,10,37,15
OF,"Bruce, Jay(OF) CIN ","Home: 0 Away: 7 (@SF,@LAD)",41,26,99%,97%,0.2620,89,30,109,7
OF,"Craig, Allen(1B,OF) STL ",Home: 3 (PHI)Away: 3 (@ATL),55,62,89%,45%,0.3150,71,13,97,2
OF,"Trout, Mike(OF) LAA ",Home: 3 (MIN)Away: 4 (@OAK),3,2,100%,99%,0.3226,109,27,97,33
DH,"Howard, Ryan(1B) PHI ","Home: 0 Away: 6 (@STL,@DET)",202,350,45%,3%,0.2657,34,11,43,0

Bench (SS),"Escobar, Alcides(SS) KC ",Home: 4 (BAL)Away: 3 (@CHW),257,238,48%,31%,0.2339,57,4,52,22
Bench (SS),"Peralta, Jhonny(SS) DET ",Home: 3 (PHI)Away: 4 (@CHW),322,207,26%,9%,0.3032,50,11,55,3
Bench (DH),"Suzuki, Ichiro(OF) NYY ",Home: 3 (TB)Away: 4 (@TEX),152,215,55%,34%,0.2615,57,7,35,20
Injured (DH),"Morse, Michael(1B,OF) BAL ",Home: 3 (BOS)Away: 4 (@KC),169,505,43%,17%,0.2147,34,13,27,0
White Walkers Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,7/22-7/28,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Cole, Gerrit(P) PIT ","Home: 0 Away: 7 (@WAS,@MIA)",650,251,82%,54%,3.222,1.1676,10,100,0
P,"Fernandez, Jose(P) MIA ",Home: 3 (PIT)Away: 4 (@COL),N/A,37,79%,42%,2.189,0.9788,12,187,0
P,"Hamels, Cole(P) PHI ","Home: 0 Away: 6 (@STL,@DET)",21,145,94%,78%,3.600,1.1591,8,202,0
P,"Kimbrel, Craig(P) ATL ",Home: 3 (STL)Away: 4 (@NYM),31,40,96%,94%,1.209,0.8806,4,98,50
P,"Minor, Mike(P) ATL ",Home: 3 (STL)Away: 4 (@NYM),161,72,96%,76%,3.210,1.0896,13,181,0
P,"Rodney, Fernando(P) TB ","Home: 0 Away: 6 (@BOS,@NYY)",102,185,88%,78%,3.375,1.3350,5,82,37
P,"Wainwright, Adam(P) STL ",Home: 3 (PHI)Away: 3 (@ATL),48,13,97%,88%,2.942,1.0676,19,219,0

Bench (P),"Cahill, Trevor(P) ARI ","Home: 7 (CHC,SD)Away: 0 ",213,451,38%,17%,3.989,1.4182,8,102,0
Bench (P),"Putz, J.J.(P) ARI ","Home: 7 (CHC,SD)Away: 0 ",180,521,21%,7%,2.359,1.2524,3,38,6
Bench (P),"Zito, Barry(P) SF ","Home: 6 (CIN,CHC)Away: 0 ",469,1442,14%,5%,5.737,1.7025,5,86,0
Injured (P),"Halladay, Roy(P) PHI ","Home: 0 Away: 6 (@STL,@DET)",96,963,68%,30%,6.823,1.4677,4,51,0
"Active: 16, Reserve: 6, Injured: 2"

Will trade 3 dragons for Posey Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,7/22-7/28,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Posey, Buster(1B,C) SF ","Home: 6 (CIN,CHC)Away: 0 ",11,131,99%,95%,0.2942,61,15,72,2
1B,"Votto, Joey(1B) CIN ","Home: 0 Away: 7 (@SF,@LAD)",13,29,100%,99%,0.3046,101,24,73,6
2B,"Utley, Chase(2B) PHI ","Home: 0 Away: 6 (@STL,@DET)",120,88,98%,91%,0.2836,73,18,69,8
3B,"Sandoval, Pablo(3B) SF ","Home: 6 (CIN,CHC)Away: 0 ",147,181,95%,80%,0.2781,52,14,79,0
SS,"Hardy, J.J.(SS) BAL ",Home: 3 (BOS)Away: 4 (@KC),188,121,97%,87%,0.2629,66,25,76,2
OF,"Gomez, Carlos(OF) MIL ",Home: 4 (SD)Away: 3 (@COL),98,10,98%,83%,0.2836,80,24,73,40
OF,"Ibanez, Raul(OF) SEA ","Home: 7 (CLE,MIN)Away: 0 ",299,183,46%,26%,0.2423,54,29,65,0
OF,"Marte, Starling(OF) PIT ","Home: 0 Away: 7 (@WAS,@MIA)",218,47,86%,32%,0.2804,83,12,35,41
DH,"Cabrera, Everth(SS) SD ","Home: 0 Away: 7 (@MIL,@ARI)",223,133,37%,8%,0.2835,54,4,31,37

Bench (OF),"Puig, Yasiel(OF) LAD ",Home: 4 (CIN)Away: 3 (@TOR),N/A,106,97%,90%,0.3194,66,19,42,11
Bench (DH),"Crisp, Coco(OF) OAK ",Home: 4 (LAA)Away: 3 (@HOU),205,45,92%,78%,0.2612,93,22,66,21
Bench (DH),"Jackson, Austin(OF) DET ",Home: 3 (PHI)Away: 4 (@CHW),133,122,95%,84%,0.2717,99,12,49,8
Injured (3B),"Ramirez, Aramis(3B) MIL ",Home: 4 (SD)Away: 3 (@COL),76,281,81%,53%,0.2829,43,12,49,0
Will trade 3 dragons for Posey Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,7/22-7/28,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Burnett, A.J.(P) PIT ","Home: 0 Away: 7 (@WAS,@MIA)",210,124,93%,68%,3.298,1.2147,10,209,0
P,"Chapman, Aroldis(P) CIN ","Home: 0 Away: 7 (@SF,@LAD)",156,102,96%,91%,2.545,1.0366,4,112,38
P,"Corbin, Patrick(P) ARI ","Home: 7 (CHC,SD)Away: 0 ",367,93,92%,66%,3.413,1.1664,14,178,0
P,"Locke, Jeff(P) PIT ","Home: 0 Away: 7 (@WAS,@MIA)",670,305,66%,36%,3.517,1.3828,10,125,0
P,"Rivera, Mariano(P) NYY ",Home: 3 (TB)Away: 4 (@TEX),144,105,94%,87%,2.109,1.0469,6,54,44
P,"Ryu, Hyun-Jin(P) LAD ",Home: 4 (CIN)Away: 3 (@TOR),328,117,94%,71%,3.000,1.2031,14,154,0
P,"Verlander, Justin(P) DET ",Home: 3 (PHI)Away: 4 (@CHW),5,123,97%,87%,3.463,1.3145,13,217,0

Bench (P),"Medlen, Kris(P) ATL ",Home: 3 (STL)Away: 4 (@NYM),97,110,93%,70%,3.107,1.2234,15,157,0
Bench (P),"Milone, Tommy(P) OAK ",Home: 4 (LAA)Away: 3 (@HOU),191,266,33%,11%,4.145,1.2729,12,126,0
Bench (P),"Wood, Travis(P) CHC ","Home: 0 Away: 7 (@ARI,@SF)",404,163,79%,47%,3.105,1.1450,9,144,0
Injured (P),"Lewis, Colby(P) TEX ",Home: 4 (NYY)Away: 3 (@CLE),540,1151,5%,0%,0.000,0.0000,0,0,0
"Active: 16, Reserve: 6, Injured: 2"
