Arya's Needlework Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,9/16-9/22,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Rosario, Wilin(C) COL ","Home: 7 (STL,ARI)Away: 0 ",62,83,93%,79%,0.2918,63,21,79,4
1B,"Goldschmidt, Paul(1B) ARI ",Home: 4 (LAD)Away: 3 (@COL),54,4,100%,99%,0.3023,103,36,125,15
2B,"Kendrick, Howie(2B) LAA ",Home: 3 (SEA)Away: 3 (@OAK),170,169,75%,33%,0.2971,55,13,54,6
3B,"Longoria, Evan(3B) TB ","Home: 7 (TEX,BAL)Away: 0 ",33,44,100%,98%,0.2687,91,32,88,1
SS,"Zobrist, Ben(2B,OF,SS) TB ","Home: 7 (TEX,BAL)Away: 0 ",59,107,99%,97%,0.2745,77,12,71,11
OF,"Aoki, Norichika(OF) MIL ","Home: 7 (CHC,STL)Away: 0 ",112,125,83%,65%,0.2864,80,8,37,20
OF,"Brown, Domonic(OF) PHI ","Home: 6 (MIA,NYM)Away: 0 ",291,64,92%,58%,0.2722,65,27,83,8
OF,"Myers, Wil(OF) TB ","Home: 7 (TEX,BAL)Away: 0 ",222,208,96%,85%,0.2925,50,13,53,5
DH,"Belt, Brandon(1B) SF ","Home: 0 Away: 6 (@NYM,@NYY)",286,103,79%,62%,0.2888,76,17,67,5

Bench (SS),"Bogaerts, Xander(3B,SS) BOS ","Home: 6 (BAL,TOR)Away: 0 ",N/A,852,38%,9%,0.2500,7,1,5,1
Bench (OF),"Cespedes, Yoenis(OF) OAK ","Home: 7 (LAA,MIN)Away: 0 ",38,104,97%,82%,0.2401,74,26,80,7
Bench (OF),"Ellsbury, Jacoby(OF) BOS ","Home: 6 (BAL,TOR)Away: 0 ",45,11,92%,50%,0.2981,92,9,53,52
Injured (OF),"Heyward, Jason(OF) ATL ","Home: 0 Away: 5 (@WAS,@CHC)",56,252,72%,30%,0.2539,67,14,38,2
Hodor Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,9/16-9/22,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Fister, Doug(P) DET ","Home: 7 (SEA,CHW)Away: 0 ",159,188,91%,67%,3.666,1.3083,14,159,0
P,"Gray, Sonny(P) OAK ","Home: 7 (LAA,MIN)Away: 0 ",N/A,406,68%,48%,2.672,1.1094,5,67,0
P,"Miller, Shelby(P) STL ","Home: 0 Away: 7 (@COL,@MIL)",355,92,93%,65%,3.063,1.2058,15,169,0
P,"Mujica, Edward(P) STL ","Home: 0 Away: 7 (@COL,@MIL)",490,206,82%,63%,2.784,1.0052,2,46,37
P,"Scherzer, Max(P) DET ","Home: 7 (SEA,CHW)Away: 0 ",67,6,96%,87%,2.897,0.9705,21,240,0
P,"Teheran, Julio(P) ATL ","Home: 0 Away: 5 (@WAS,@CHC)",678,101,92%,67%,3.199,1.1741,14,170,0
P,"Uehara, Koji(P) BOS ","Home: 6 (BAL,TOR)Away: 0 ",482,81,79%,70%,1.090,0.5650,4,101,21

Bench (P),"Garza, Matt(P) TEX ","Home: 0 Away: 7 (@TB,@KC)",162,247,87%,60%,3.824,1.2361,10,136,0
Bench (P),"Janssen, Casey(P) TOR ",Home: 3 (NYY)Away: 3 (@BOS),197,196,72%,58%,2.563,0.9873,4,50,34
Bench (P),"Wheeler, Zack(P) NYM ",Home: 3 (SF)Away: 3 (@PHI),614,417,76%,37%,3.420,1.3600,7,84,0
Injured (P),"Beachy, Brandon(P) ATL ","Home: 0 Away: 5 (@WAS,@CHC)",544,735,47%,6%,4.500,1.0333,2,23,0
Injured (P),"Luebke, Cory(P) SD ",Home: 3 (LAD)Away: 4 (@PIT),602,1151,4%,0%,0.000,0.0000,0,0,0
"Active: 16, Reserve: 6, Injured: 3"

House Beane: Ours is the Yard Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,9/16-9/22,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Martin, Russell(C) PIT ","Home: 7 (SD,CIN)Away: 0 ",145,254,66%,47%,0.2260,51,15,55,9
1B,"Gonzalez, Adrian(1B,OF) LAD ","Home: 0 Away: 7 (@ARI,@SD)",43,58,99%,94%,0.2933,69,22,100,1
2B,"Lawrie, Brett(2B,3B) TOR ",Home: 3 (NYY)Away: 3 (@BOS),168,286,83%,65%,0.2544,41,11,46,9
3B,"Donaldson, Josh(3B) OAK ","Home: 7 (LAA,MIN)Away: 0 ",310,27,98%,92%,0.3005,89,24,93,5
SS,"Desmond, Ian(SS) WAS ","Home: 5 (ATL,MIA)Away: 0 ",34,38,99%,96%,0.2800,77,20,80,21
OF,"Byrd, Marlon(OF) PIT ","Home: 7 (SD,CIN)Away: 0 ",894,60,84%,74%,0.2914,75,24,88,2
OF,"Choo, Shin-Soo(OF) CIN ","Home: 0 Away: 6 (@HOU,@PIT)",100,31,99%,91%,0.2847,107,21,54,20
OF,"Pence, Hunter(OF) SF ","Home: 0 Away: 6 (@NYM,@NYY)",184,9,99%,95%,0.2830,91,27,99,22
DH,"Beltre, Adrian(3B) TEX ","Home: 0 Away: 7 (@TB,@KC)",46,19,100%,99%,0.3154,88,30,92,1

Bench (1B),"LaRoche, Adam(1B) WAS ","Home: 5 (ATL,MIA)Away: 0 ",246,190,64%,43%,0.2368,70,20,62,4
Bench (2B),"Hill, Aaron(2B) ARI ",Home: 4 (LAD)Away: 3 (@COL),91,287,90%,75%,0.2905,45,11,41,1
Bench (SS),"Cabrera, Asdrubal(SS) CLE ",Home: 4 (HOU)Away: 3 (@KC),93,193,83%,67%,0.2421,66,14,64,9
Injured (OF),"Bautista, Jose(OF) TOR ",Home: 3 (NYY)Away: 3 (@BOS),30,65,80%,19%,0.2588,82,28,73,7
Injured (OF),"Kemp, Matt(OF) LAD ","Home: 0 Away: 7 (@ARI,@SD)",6,342,93%,31%,0.2700,35,6,33,9
House Beane: Ours is the Yard Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,9/16-9/22,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Gonzalez, Gio(P) WAS ","Home: 5 (ATL,MIA)Away: 0 ",66,143,96%,78%,3.358,1.2521,11,192,0
P,"Holland, Derek(P) TEX ","Home: 0 Away: 7 (@TB,@KC)",267,170,91%,66%,3.422,1.2864,10,189,0
P,"Nathan, Joe(P) TEX ","Home: 0 Away: 7 (@TB,@KC)",127,63,95%,89%,1.392,0.8969,6,73,43
P,"Parker, Jarrod(P) OAK ","Home: 7 (LAA,MIN)Away: 0 ",263,224,86%,60%,3.975,1.2234,12,134,0
P,"Sale, Chris(P) CHW ",Home: 3 (MIN)Away: 3 (@DET),52,48,96%,84%,3.065,1.0731,11,226,0
P,"Tillman, Chris(P) BAL ","Home: 0 Away: 6 (@BOS,@TB)",344,109,92%,71%,3.708,1.2213,16,179,0
P,"Weaver, Jered(P) LAA ",Home: 3 (SEA)Away: 3 (@OAK),47,202,94%,72%,3.266,1.1404,11,117,0

Bench (P),"Gonzalez, Miguel(P) BAL ","Home: 0 Away: 6 (@BOS,@TB)",397,248,45%,21%,3.782,1.2257,11,120,0
Bench (P),"Lynn, Lance(P) STL ","Home: 0 Away: 7 (@COL,@MIL)",189,148,90%,60%,3.972,1.3140,15,198,0
Bench (P),"Parnell, Bobby(P) NYM ",Home: 3 (SF)Away: 3 (@PHI),412,250,43%,7%,2.160,1.0000,5,44,22
Injured (P),"Morrow, Brandon(P) TOR ",Home: 3 (NYY)Away: 3 (@BOS),158,977,22%,3%,5.632,1.4908,2,42,0
"Active: 16, Reserve: 6, Injured: 3"

Jon Snow's Celibacy Brigade Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,9/16-9/22,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Pierzynski, A.J.(C) TEX ","Home: 0 Away: 7 (@TB,@KC)",109,197,83%,68%,0.2724,48,17,70,1
1B,"Hosmer, Eric(1B) KC ","Home: 6 (CLE,TEX)Away: 0 ",154,41,98%,92%,0.3018,86,17,79,11
2B,"Kipnis, Jason(2B) CLE ",Home: 4 (HOU)Away: 3 (@KC),63,21,99%,95%,0.2837,86,17,84,30
3B,"Johnson, Chris(1B,3B) ATL ","Home: 0 Away: 5 (@WAS,@CHC)",419,140,81%,64%,0.3210,54,12,68,0
SS,"Tulowitzki, Troy(SS) COL ","Home: 7 (STL,ARI)Away: 0 ",9,57,99%,96%,0.3117,72,25,82,1
OF,"Cuddyer, Michael(1B,OF) COL ","Home: 7 (STL,ARI)Away: 0 ",233,32,98%,88%,0.3313,74,20,84,10
OF,"Jones, Adam(OF) BAL ","Home: 0 Away: 6 (@BOS,@TB)",44,8,100%,98%,0.2848,100,33,108,14
OF,"Soriano, Alfonso(OF) NYY ",Home: 3 (SF)Away: 3 (@TOR),279,18,97%,92%,0.2547,84,34,101,18
DH,"Stanton, Giancarlo(OF) MIA ","Home: 0 Away: 6 (@PHI,@WAS)",15,177,99%,90%,0.2494,62,24,62,1

Bench (3B),"Frazier, Todd(1B,3B) CIN ","Home: 0 Away: 6 (@HOU,@PIT)",283,186,70%,50%,0.2335,63,19,73,6
Bench (3B),"Scutaro, Marco(2B,3B,SS) SF ","Home: 0 Away: 6 (@NYM,@NYY)",119,303,68%,39%,0.2971,57,2,31,2
Bench (OF),"Swisher, Nick(1B,OF) CLE ",Home: 4 (HOU)Away: 3 (@KC),231,167,79%,62%,0.2459,74,22,63,1
Bench (DH),"Dunn, Adam(1B) CHW ",Home: 3 (MIN)Away: 3 (@DET),248,132,79%,58%,0.2190,60,34,86,1
Bench (DH),"Jennings, Desmond(OF) TB ","Home: 7 (TEX,BAL)Away: 0 ",88,112,91%,58%,0.2524,82,14,54,20
Jon Snow's Celibacy Brigade Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,9/16-9/22,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Bumgarner, Madison(P) SF ","Home: 0 Away: 6 (@NYM,@NYY)",53,39,95%,79%,2.772,1.0331,13,199,0
P,"Cobb, Alex(P) TB ","Home: 7 (TEX,BAL)Away: 0 ",212,159,90%,59%,2.763,1.1512,11,134,0
P,"Greinke, Zack(P) LAD ","Home: 0 Away: 7 (@ARI,@SD)",36,71,97%,87%,2.634,1.1144,15,148,0
P,"Jansen, Kenley(P) LAD ","Home: 0 Away: 7 (@ARI,@SD)",270,96,90%,83%,1.878,0.8609,4,111,28
P,"Lee, Cliff(P) PHI ","Home: 6 (MIA,NYM)Away: 0 ",25,22,97%,86%,2.870,1.0105,14,222,0
P,"Ross, Tyson(P) SD ",Home: 3 (LAD)Away: 4 (@PIT),1338,322,47%,29%,3.168,1.1520,3,119,0
P,"Wilson, C.J.(P) LAA ",Home: 3 (SEA)Away: 3 (@OAK),140,113,95%,75%,3.391,1.3422,17,188,0

Bench (P),"Colon, Bartolo(P) OAK ","Home: 7 (LAA,MIN)Away: 0 ",336,75,86%,53%,2.648,1.1664,18,117,0
"Active: 16, Reserve: 6"

Little Finger Big Bat Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,9/16-9/22,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Saltalamacchia, Jarrod(C) BOS ","Home: 6 (BAL,TOR)Away: 0 ",199,161,60%,45%,0.2729,68,14,65,4
1B,"Freeman, Freddie(1B) ATL ","Home: 0 Away: 5 (@WAS,@CHC)",89,20,99%,97%,0.3194,89,23,109,1
2B,"Carpenter, Matt(1B,2B,3B,OF) STL ","Home: 0 Away: 7 (@COL,@MIL)",297,24,98%,97%,0.3179,126,11,78,3
3B,"Seager, Kyle(2B,3B) SEA ","Home: 0 Away: 7 (@DET,@LAA)",232,87,97%,85%,0.2602,79,22,69,9
SS,"Miller, Brad(2B,SS) SEA ","Home: 0 Away: 7 (@DET,@LAA)",N/A,332,44%,27%,0.2647,41,8,36,5
OF,"Hunter, Torii(OF) DET ","Home: 7 (SEA,CHW)Away: 0 ",219,49,96%,86%,0.3036,90,17,84,3
OF,"Upton, Justin(OF) ATL ","Home: 0 Away: 5 (@WAS,@CHC)",39,56,99%,92%,0.2634,94,27,70,8
OF,"Werth, Jayson(OF) WAS ","Home: 5 (ATL,MIA)Away: 0 ",281,25,98%,91%,0.3182,84,25,82,10
DH,"Gonzalez, Carlos(OF) COL ","Home: 7 (STL,ARI)Away: 0 ",22,33,85%,20%,0.3018,72,26,70,21

Bench (3B),"Zimmerman, Ryan(3B) WAS ","Home: 5 (ATL,MIA)Away: 0 ",77,55,99%,94%,0.2746,84,26,79,6
Bench (SS),"Lowrie, Jed(2B,SS) OAK ","Home: 7 (LAA,MIN)Away: 0 ",353,99,93%,78%,0.2902,80,15,75,1
Bench (OF),"McLouth, Nate(OF) BAL ","Home: 0 Away: 6 (@BOS,@TB)",332,114,81%,55%,0.2580,76,12,36,30
Bench (DH),"Morales, Kendrys(1B) SEA ","Home: 0 Away: 7 (@DET,@LAA)",216,111,90%,72%,0.2774,64,23,80,0
Injured (C),"Mauer, Joe(1B,C) MIN ","Home: 0 Away: 7 (@CHW,@OAK)",20,179,93%,33%,0.3236,62,11,47,0
Injured (1B),"Pujols, Albert(1B) LAA ",Home: 3 (SEA)Away: 3 (@OAK),7,218,66%,9%,0.2583,49,17,64,1
Little Finger Big Bat Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,9/16-9/22,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Dickey, R.A.(P) TOR ",Home: 3 (NYY)Away: 3 (@BOS),49,172,91%,67%,4.206,1.2374,14,177,0
P,"Holland, Greg(P) KC ","Home: 6 (CLE,TEX)Away: 0 ",150,54,93%,88%,1.209,0.8657,2,103,47
P,"Lackey, John(P) BOS ","Home: 6 (BAL,TOR)Away: 0 ",477,164,82%,51%,3.518,1.1567,10,161,0
P,"Lester, Jon(P) BOS ","Home: 6 (BAL,TOR)Away: 0 ",228,153,94%,73%,3.755,1.2937,15,177,0
P,"Liriano, Francisco(P) PIT ","Home: 7 (SD,CIN)Away: 0 ",439,97,93%,75%,3.019,1.2236,16,163,0
P,"Peavy, Jake(P) BOS ","Home: 6 (BAL,TOR)Away: 0 ",101,229,91%,58%,4.168,1.1475,12,121,0
P,"Shields, James(P) KC ","Home: 6 (CLE,TEX)Away: 0 ",60,85,96%,82%,3.149,1.2376,13,196,0

Bench (P),"Griffin, A.J.(P) OAK ","Home: 7 (LAA,MIN)Away: 0 ",192,119,89%,67%,3.825,1.1250,14,171,0
Bench (P),"Nolasco, Ricky(P) LAD ","Home: 0 Away: 7 (@ARI,@SD)",417,156,83%,53%,3.702,1.2090,13,165,0
Injured (P),"Harvey, Matt(P) NYM ",Home: 3 (SF)Away: 3 (@PHI),361,42,69%,17%,2.271,0.9308,9,191,0
"Active: 16, Reserve: 6, Injured: 3"

Terran Scientists Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,9/16-9/22,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Molina, Yadier(1B,C) STL ","Home: 0 Away: 7 (@COL,@MIL)",32,80,99%,91%,0.3188,68,12,80,3
1B,"Napoli, Mike(1B,C) BOS ","Home: 6 (BAL,TOR)Away: 0 ",50,78,98%,88%,0.2590,79,23,92,1
2B,"Phillips, Brandon(2B) CIN ","Home: 0 Away: 6 (@HOU,@PIT)",78,69,99%,95%,0.2607,80,18,103,5
3B,"Cabrera, Miguel(3B) DET ","Home: 7 (SEA,CHW)Away: 0 ",2,1,99%,89%,0.3477,103,44,137,3
SS,"Andrus, Elvis(SS) TEX ","Home: 0 Away: 7 (@TB,@KC)",68,35,98%,89%,0.2710,91,4,67,42
OF,"Cruz, Nelson(OF) TEX ","Home: 0 Away: 7 (@TB,@KC)",132,126,45%,13%,0.2663,49,27,76,5
OF,"Fowler, Dexter(OF) COL ","Home: 7 (STL,ARI)Away: 0 ",185,151,79%,36%,0.2627,71,12,42,19
OF,"Victorino, Shane(OF) BOS ","Home: 6 (BAL,TOR)Away: 0 ",90,53,95%,80%,0.2935,82,15,61,21
DH,"Murphy, Daniel(1B,2B) NYM ",Home: 3 (SF)Away: 3 (@PHI),136,34,97%,88%,0.2857,92,13,78,23

Bench (C),"McCann, Brian(C) ATL ","Home: 0 Away: 5 (@WAS,@CHC)",128,240,94%,80%,0.2556,43,20,57,0
Bench (OF),"Markakis, Nick(OF) BAL ","Home: 0 Away: 6 (@BOS,@TB)",113,162,91%,73%,0.2713,89,10,59,1
Bench (OF),"Pagan, Angel(OF) SF ","Home: 0 Away: 6 (@NYM,@NYY)",153,316,41%,22%,0.2821,44,5,30,9
Bench (DH),"Aybar, Erick(SS) LAA ",Home: 3 (SEA)Away: 3 (@OAK),121,189,65%,50%,0.2709,68,6,54,12
Bench (DH),"Teixeira, Mark(1B) NYY ",Home: 3 (SF)Away: 3 (@TOR),107,871,31%,2%,0.1509,5,3,12,0
Injured (OF),"Cabrera, Melky(OF) TOR ",Home: 3 (NYY)Away: 3 (@BOS),81,411,47%,7%,0.2791,39,3,30,2
Terran Scientists Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,9/16-9/22,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
P,"Hernandez, Felix(P) SEA ","Home: 0 Away: 7 (@DET,@LAA)",35,61,95%,68%,3.039,1.1305,12,216,0
P,"Kuroda, Hiroki(P) NYY ",Home: 3 (SF)Away: 3 (@TOR),149,154,92%,64%,3.308,1.1623,11,150,0
P,"Leake, Mike(P) CIN ","Home: 0 Away: 6 (@HOU,@PIT)",381,192,79%,48%,3.369,1.2530,14,122,0
P,"Lohse, Kyle(P) MIL ","Home: 7 (CHC,STL)Away: 0 ",214,191,71%,38%,3.352,1.1678,11,125,0
P,"Price, David(P) TB ","Home: 7 (TEX,BAL)Away: 0 ",10,147,96%,84%,3.327,1.0982,10,151,0
P,"Sabathia, CC(P) NYY ",Home: 3 (SF)Away: 3 (@TOR),26,276,89%,57%,4.777,1.3697,14,175,0
P,"Sanchez, Anibal(P) DET ","Home: 7 (SEA,CHW)Away: 0 ",175,50,97%,85%,2.571,1.1538,14,202,0

Bench (P),"Miley, Wade(P) ARI ",Home: 4 (LAD)Away: 3 (@COL),174,245,78%,53%,3.553,1.3174,10,147,0
"Active: 16, Reserve: 6, Injured: 1"

Tyrion Shoelaces Batters
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Batters,9/16-9/22,Proj.,Actual,Own,Start,BA,R,HR,RBI,SB,
C,"Perez, Salvador(C) KC ","Home: 6 (CLE,TEX)Away: 0 ",86,168,85%,72%,0.2923,48,13,79,0
1B,"Encarnacion, Edwin(1B,3B) TOR ",Home: 3 (NYY)Away: 3 (@BOS),57,16,91%,64%,0.2717,90,36,104,7
2B,"Pedroia, Dustin(2B) BOS ","Home: 6 (BAL,TOR)Away: 0 ",14,36,99%,97%,0.3011,91,9,84,17
3B,"Machado, Manny(3B) BAL ","Home: 0 Away: 6 (@BOS,@TB)",296,77,96%,84%,0.2834,88,14,71,6
SS,"Castro, Starlin(SS) CHC ",Home: 3 (ATL)Away: 4 (@MIL),24,282,84%,64%,0.2447,59,10,44,9
OF,"Harper, Bryce(OF) WAS ","Home: 5 (ATL,MIA)Away: 0 ",42,108,99%,88%,0.2736,71,20,58,11
OF,"McCutchen, Andrew(OF) PIT ","Home: 7 (SD,CIN)Away: 0 ",29,7,100%,98%,0.3173,97,21,84,27
OF,"Trumbo, Mark(1B,OF) LAA ",Home: 3 (SEA)Away: 3 (@OAK),111,51,99%,94%,0.2339,85,34,100,5
DH,"Butler, Billy(1B) KC ","Home: 6 (CLE,TEX)Away: 0 ",103,128,96%,88%,0.2887,62,15,82,0

Bench (C),"Castro, Jason(C) HOU ",Home: 3 (CIN)Away: 4 (@CLE),480,178,71%,45%,0.2759,63,18,56,2
Bench (3B),"Alvarez, Pedro(3B) PIT ","Home: 7 (SD,CIN)Away: 0 ",146,68,96%,85%,0.2330,70,36,100,2
Bench (SS),"Ramirez, Hanley(3B,SS) LAD ","Home: 0 Away: 7 (@ARI,@SD)",72,74,98%,84%,0.3454,62,20,57,10
Bench (OF),"Crawford, Carl(OF) LAD ","Home: 0 Away: 7 (@ARI,@SD)",99,212,84%,57%,0.2828,62,6,31,15
Tyrion Shoelaces Pitchers
,,Schedule,Rankings,,Trends,,Stats,,,,,
Pos,Active Pitchers,9/16-9/22,Proj.,Actual,Own,Start,ERA,WHIP,W,K,S,
